FECHA (YYMMDD);HORA (HHMM);;
250212;0300;1,45206;
250212;0400;1,15223;
250212;0500;1,78117;
250212;0600;0,951352;
250212;0700;2,00861;
250212;0800;2,60364;
250212;0900;1,69416;
250212;1000;1,5506;
250212;1100;1,34492;
250212;1200;1,5436;
250212;1300;1,53271;
250212;1400;1,83841;
250212;1500;2,57553;
250212;1600;2,79428;
250212;1700;2,25791;
250212;1800;2,27109;
250212;1900;1,41141;
250212;2000;1,58918;
250212;2100;1,78357;
250212;2200;1,50754;
250212;2300;1,17017;
250213;0000;0,88012;
250213;0100;0,241198;
250213;0200;0,151729;
250213;0300;0,304484;
250213;0400;0,676108;
250213;0500;0,706405;
250213;0600;0,655164;
250213;0700;0,896618;
250213;0800;1,54572;
250213;0900;1,31652;
250213;1000;1,10134;
250213;1100;0,730388;
250213;1200;0,972376;
250213;1300;1,03928;
250213;1400;1,36101;
250213;1500;2,29316;
250213;1600;2,67591;
250213;1700;2,15619;
250213;1800;2,60086;
250213;1900;2,54365;
250213;2000;2,6864;
250213;2100;2,12151;
250213;2200;1,18509;
250213;2300;0,926176;
250214;0000;1,10677;
250214;0100;0,573956;
250214;0200;1,21978;
250214;0300;1,03312;
250214;0400;1,00737;
250214;0500;0,872997;
250214;0600;0,861842;
250214;0700;1,47482;
250214;0800;1,89559;
250214;0900;1,78518;
250214;1000;1,49822;
250214;1100;1,33353;
250214;1200;1,49587;
250214;1300;1,4378;
250214;1400;1,34421;
250214;1500;2,16201;
250214;1600;2,95935;
250214;1700;1,71146;
250214;1800;1,47029;
250214;1900;2,18072;
250214;2000;2,06982;
250214;2100;1,43635;
250214;2200;1,22636;
250214;2300;2,21563;
250215;0000;0,17048;
250215;0100;0,230937;
250215;0200;0,450771;
250215;0300;0,356807;
250215;0400;0,418272;
250215;0500;0,26337;
250215;0600;0,0596569;
250215;0700;0,508433;
250215;0800;0,939037;
250215;0900;0,261295;
250215;1000;1,00615;
250215;1100;0,662417;
250215;1200;1,43564;
250215;1300;1,37589;
250215;1400;1,16799;
250215;1500;1,77259;
250215;1600;2,49166;
250215;1700;2,56599;
250215;1800;2,69512;
250215;1900;2,20424;
250215;2000;1,56253;
250215;2100;2,30709;
250215;2200;1,84642;
250215;2300;0,458678;
250216;0000;0,791038;
250216;0100;0,681768;
250216;0200;0,575175;
250216;0300;0,545062;
250216;0400;0,666306;
250216;0500;0,504075;
250216;0600;0,675165;
250216;0700;0,419854;
250216;0800;1,38138;
250216;0900;1,33152;
250216;1000;0,975302;
250216;1100;1,16056;
250216;1200;2,13451;
250216;1300;2,80871;
250216;1400;2,63866;
250216;1500;2,6327;
250216;1600;3,1676;
250216;1700;3,13778;
250216;1800;3,00093;
250216;1900;1,80144;
250216;2000;1,46378;
250216;2100;1,63886;
250216;2200;1,19317;
250216;2300;0,903314;
250217;0000;1,10394;
250217;0100;1,64923;
250217;0200;1,27304;
250217;0300;1,08889;
250217;0400;1,45522;
250217;0500;1,47408;
250217;0600;1,48426;
250217;0700;1,94846;
250217;0800;2,23734;
250217;0900;2,27035;
250217;1000;2,15047;
250217;1100;2,00013;
250217;1200;2,01318;
250217;1300;2,29156;
250217;1400;1,87923;
250217;1500;1,89174;
250217;1600;1,94501;
250217;1700;2,90627;
250217;1800;3,10481;
250217;1900;1,85697;
250217;2000;0,59281;
250217;2100;0,645779;
250217;2200;0,700873;
250217;2300;1,08994;
250218;0000;0,545824;
250218;0100;0,289828;
250218;0200;0,680729;
250218;0300;0,302695;
250218;0400;0,761331;
250218;0500;0,350186;
250218;0600;0,470151;
250218;0700;1,17631;
250218;0800;2,25018;
250218;0900;1,7934;
250218;1000;0,950233;
250218;1100;0,977439;
250218;1200;0,517607;
250218;1300;1,02418;
250218;1400;0,921454;
250218;1500;0,656345;
250218;1600;1,14158;
250218;1700;1,41181;
250218;1800;2,33296;
250218;1900;1,15893;
250218;2000;0,312531;
250218;2100;0,56937;
250218;2200;1,53824;
250218;2300;0,584465;
250219;0000;0,66019;
250219;0100;0,379193;
250219;0200;0,784679;
250219;0300;1,24189;
250219;0400;1,74486;
250219;0500;1,61581;
250219;0600;0,549616;
250219;0700;1,84527;
250219;0800;2,20706;
250219;0900;2,30653;
250219;1000;2,04044;
250219;1100;2,19003;
250219;1200;1,81678;
250219;1300;1,98751;
250219;1400;1,98897;
250219;1500;1,43151;
250219;1600;2,63288;
250219;1700;2,72445;
250219;1800;2,70226;
250219;1900;2,28164;
250219;2000;2,0638;
250219;2100;1,44883;
250219;2200;1,8979;
250219;2300;1,74978;
250220;0000;1,35271;
250220;0100;1,62231;
250220;0200;1,00168;
250220;0300;1,12326;
250220;0400;1,3996;
250220;0500;1,41958;
250220;0600;1,842;
250220;0700;1,54524;
250220;0800;1,72727;
250220;0900;1,54656;
250220;1000;0,903681;
250220;1100;0,973963;
250220;1200;1,0365;
250220;1300;1,39324;
250220;1400;1,84288;
250220;1500;1,94055;
250220;1600;1,17616;
250220;1700;0,772793;
250220;1800;2,54627;
250220;1900;2,17932;
250220;2000;1,94778;
250220;2100;1,41978;
250220;2200;2,0929;
250220;2300;1,7671;
250221;0000;1,04961;
250221;0100;1,0037;
250221;0200;1,01582;
250221;0300;0,905296;
250221;0400;0,541998;
250221;0500;0,441382;
250221;0600;0,22632;
250221;0700;0,87168;
250221;0800;1,61426;
250221;0900;1,80074;
250221;1000;1,25469;
250221;1100;1,08482;
250221;1200;1,22358;
250221;1300;0,206457;
250221;1400;0,920024;
250221;1500;1,57341;
250221;1600;1,84775;
250221;1700;2,08538;
250221;1800;2,0739;
250221;1900;2,20888;
250221;2000;2,45641;
250221;2100;2,31731;
250221;2200;1,65299;
250221;2300;1,05389;
250222;0000;1,02768;
250222;0100;0,948758;
250222;0200;0,403243;
250222;0300;0,653117;
250222;0400;0,231912;
250222;0500;0,283502;
250222;0600;0,12205;
250222;0700;0,50713;
250222;0800;1,11349;
250222;0900;1,51192;
250222;1000;1,62248;
250222;1100;1,9889;
250222;1200;2,36866;
250222;1300;2,66999;
250222;1400;2,46483;
250222;1500;2,3639;
250222;1600;2,91233;
250222;1700;3,11195;
250222;1800;2,98968;
250222;1900;1,8819;
250222;2000;0,767024;
250222;2100;1,26496;
250222;2200;1,5681;
250222;2300;1,46193;
250223;0000;1,54049;
250223;0100;1,0103;
250223;0200;0,327366;
250223;0300;0,721994;
250223;0400;0,538683;
250223;0500;0,308371;
250223;0600;0,289449;
250223;0700;0,97054;
250223;0800;0,782943;
250223;0900;1,60764;
250223;1000;1,91818;
250223;1100;2,3428;
250223;1200;2,52154;
250223;1300;1,83715;
250223;1400;2,46019;
250223;1500;2,09376;
250223;1600;2,82787;
250223;1700;3,01;
250223;1800;2,05361;
250223;1900;2,30114;
250223;2000;1,68291;
250223;2100;1,85181;
250223;2200;2,1233;
250223;2300;1,25505;
250224;0000;1,05255;
250224;0100;0,654755;
250224;0200;0,475761;
250224;0300;0,188188;
250224;0400;0,0596969;
250224;0500;0,498606;
250224;0600;0,755658;
250224;0700;0,485699;
250224;0800;1,43014;
250224;0900;2,05015;
250224;1000;2,04449;
250224;1100;2,05361;
250224;1200;2,631;
250224;1300;2,84885;
250224;1400;2,95996;
250224;1500;2,85224;
250224;1600;2,89418;
250224;1700;3,15627;
250224;1800;3,60056;
250224;1900;2,0322;
250224;2000;1,09546;
250224;2100;0,901255;
250224;2200;1,16059;
250224;2300;1,66361;
250225;0000;1,67372;
250225;0100;1,71857;
250225;0200;1,97641;
250225;0300;1,32927;
250225;0400;0,837967;
250225;0500;1,16238;
250225;0600;0,987426;
250225;0700;2,17659;
250225;0800;2,80556;
250225;0900;1,96651;
250225;1000;1,2613;
250225;1100;1,37;
250225;1200;1,47773;
250225;1300;1,09765;
250225;1400;1,71559;
250225;1500;1,58899;
250225;1600;2,29585;
250225;1700;2,61305;
250225;1800;2,49115;
250225;1900;0,526956;
250225;2000;1,35313;
250225;2100;1,5803;
250225;2200;1,1362;
250225;2300;0,958576;
250226;0000;0,815136;
250226;0100;0,248467;
250226;0200;0,717504;
250226;0300;0,420825;
250226;0400;0,979035;
250226;0500;1,54167;
250226;0600;1,44213;
250226;0700;1,3197;
250226;0800;2,05573;
250226;0900;1,679;
250226;1000;1,63688;
250226;1100;1,15536;
250226;1200;0,914501;
250226;1300;0,960601;
250226;1400;0,813097;
250226;1500;0,302779;
250226;1600;0,925079;
250226;1700;1,82928;
250226;1800;1,75682;
250226;1900;0,930328;
250226;2000;1,98398;
250226;2100;2,14679;
250226;2200;1,48862;
250226;2300;0,332924;
250227;0000;0,232931;
250227;0100;0,202286;
250227;0200;0,937054;
250227;0300;1,21538;
250227;0400;0,767758;
250227;0500;0,27542;
250227;0600;0,619096;
250227;0700;0,340548;
250227;0800;0,453666;
250227;0900;1,42405;
250227;1000;0,890197;
250227;1100;0,465597;
250227;1200;0,328366;
250227;1300;0,989141;
250227;1400;1,6957;
250227;1500;2,47692;
250227;1600;2,64013;
250227;1700;3,23195;
250227;1800;2,23629;
250227;1900;2,08341;
250227;2000;2,17654;
250227;2100;2,3087;
250227;2200;1,87429;
250227;2300;1,67434;
250228;0000;1,3052;
250228;0100;1,32843;
250228;0200;1,23621;
250228;0300;1,05827;
250228;0400;0,314486;
250228;0500;0,748004;
250228;0600;0,946308;
250228;0700;0,638835;
250228;0800;0,329929;
250228;0900;0,891327;
250228;1000;1,80159;
250228;1100;1,93448;
250228;1200;0,867135;
250228;1300;0,866271;
250228;1400;1,9696;
250228;1500;2,02431;
250228;1600;2,55195;
250228;1700;2,55997;
250228;1800;2,6091;
250228;1900;2,36528;
250228;2000;2,03084;
250228;2100;1,44576;
250228;2200;1,83112;
250228;2300;1,41786;
250301;0000;0,940612;
250301;0100;0,636932;
250301;0200;0,841813;
250301;0300;0,816161;
250301;0400;0,520065;
250301;0500;1,15419;
250301;0600;0,803764;
250301;0700;1,17294;
250301;0800;0,529823;
250301;0900;0,47379;
250301;1000;0,263601;
250301;1100;0,708097;
250301;1200;1,24696;
250301;1300;1,12499;
250301;1400;1,08765;
250301;1500;1,30183;
250301;1600;1,9888;
250301;1700;2,74199;
250301;1800;2,80817;
250301;1900;2,02321;
250301;2000;1,9232;
250301;2100;1,71845;
250301;2200;2,06653;
250301;2300;1,60274;
250302;0000;1,47811;
250302;0100;1,19394;
250302;0200;0,807385;
250302;0300;0,470452;
250302;0400;0,679311;
250302;0500;0,648768;
250302;0600;0,770831;
250302;0700;0,674831;
250302;0800;1,00402;
250302;0900;0,707488;
250302;1000;0,953552;
250302;1100;0,908237;
250302;1200;0,921366;
250302;1300;2,02049;
250302;1400;2,00578;
250302;1500;1,71857;
250302;1600;1,81327;
250302;1700;2,47151;
250302;1800;2,38368;
250302;1900;2,29546;
250302;2000;2,24966;
250302;2100;1,67058;
250302;2200;1,63958;
250302;2300;1,38522;
250303;0000;1,40096;
250303;0100;1,23198;
250303;0200;0,990066;
250303;0300;1,24911;
250303;0400;0,784644;
250303;0500;0,478645;
250303;0600;0,535224;
250303;0700;0,868505;
250303;0800;0,911049;
250303;0900;1,60184;
250303;1000;1,57733;
250303;1100;1,2606;
250303;1200;1,23817;
250303;1300;1,66895;
250303;1400;0,962597;
250303;1500;0,254708;
250303;1600;1,61434;
250303;1700;2,43952;
250303;1800;1,85375;
250303;1900;2,30623;
250303;2000;1,94927;
250303;2100;1,60482;
250303;2200;1,30093;
250303;2300;0,814407;
250304;0000;0,730989;
250304;0100;0,569308;
250304;0200;0,398472;
250304;0300;0,0256269;
250304;0400;0,426348;
250304;0500;0,257277;
250304;0600;0,409406;
250304;0700;0,830243;
250304;0800;1,54528;
250304;0900;1,85123;
250304;1000;1,81563;
250304;1100;1,9779;
250304;1200;2,11918;
250304;1300;2,06951;
250304;1400;2,07523;
250304;1500;2,03789;
250304;1600;2,90746;
250304;1700;3,17212;
250304;1800;2,73478;
250304;1900;2,21981;
250304;2000;2,30571;
250304;2100;1,45359;
250304;2200;1,82202;
250304;2300;2,22182;
250305;0000;1,7593;
250305;0100;1,80755;
250305;0200;0,688366;
250305;0300;0,690543;
250305;0400;0,238096;
250305;0500;0,648827;
250305;0600;1,18857;
250305;0700;1,31949;
250305;0800;0,982976;
250305;0900;0,264135;
250305;1000;1,24223;
250305;1100;0,567868;
250305;1200;1,19349;
250305;1300;1,09765;
250305;1400;1,16784;
250305;1500;1,22084;
250305;1600;1,80498;
250305;1700;2,87018;
250305;1800;2,86404;
250305;1900;2,20367;
250305;2000;1,95155;
250305;2100;1,32492;
250305;2200;1,63416;
250305;2300;1,13468;
250306;0000;0,604122;
250306;0100;0,45179;
250306;0200;0,864102;
250306;0300;0,583889;
250306;0400;0,418475;
250306;0500;0,7253;
250306;0600;0,460752;
250306;0700;0,975141;
250306;0800;0,401857;
250306;0900;1,49391;
250306;1000;1,1589;
250306;1100;1,50723;
250306;1200;2,21643;
250306;1300;2,59759;
250306;1400;2,76952;
250306;1500;3,30893;
250306;1600;3,34822;
250306;1700;3,37938;
250306;1800;2,47492;
250306;1900;1,84232;
250306;2000;0,821117;
250306;2100;0,851134;
250306;2200;0,962444;
250306;2300;0,810341;
250307;0000;1,07237;
250307;0100;0,52725;
250307;0200;1,16496;
250307;0300;0,28285;
250307;0400;0,998679;
250307;0500;0,34239;
250307;0600;0,853427;
250307;0700;1,31531;
250307;0800;1,83215;
250307;0900;1,83898;
250307;1000;0,839054;
250307;1100;0,892179;
250307;1200;1,00672;
250307;1300;0,537703;
250307;1400;1,50235;
250307;1500;1,87746;
250307;1600;2,12942;
250307;1700;2,8329;
250307;1800;2,21939;
250307;1900;1,2647;
250307;2000;1,09927;
250307;2100;1,43473;
250307;2200;2,64643;
250307;2300;2,00739;
250308;0000;2,15099;
250308;0100;2,99149;
250308;0200;2,53165;
250308;0300;2,06414;
250308;0400;2,21991;
250308;0500;2,02016;
250308;0600;1,44378;
250308;0700;1,40054;
250308;0800;2,45472;
250308;0900;2,99275;
250308;1000;3,54697;
250308;1100;3,15948;
250308;1200;3,3354;
250308;1300;3,71541;
250308;1400;4,02467;
250308;1500;3,93113;
250308;1600;3,52184;
250308;1700;3,51439;
250308;1800;2,99432;
250308;1900;1,96096;
250308;2000;1,97961;
250308;2100;1,38922;
250308;2200;1,65886;
250308;2300;1,87241;
250309;0000;1,9672;
250309;0100;1,9612;
250309;0200;1,76886;
250309;0300;1,68673;
250309;0400;1,23358;
250309;0500;1,1636;
250309;0600;1,7431;
250309;0700;1,41472;
250309;0800;2,39348;
250309;0900;2,40389;
250309;1000;1,9762;
250309;1100;2,28444;
250309;1200;2,07986;
250309;1300;1,94083;
250309;1400;1,37369;
250309;1500;1,9215;
250309;1600;2,12541;
250309;1700;2,1849;
250309;1800;1,53809;
250309;1900;0,0570982;
250309;2000;0,147273;
250309;2100;0,108768;
250309;2200;0,487785;
250309;2300;0,220659;
250310;0000;1,67024;
250310;0100;2,02687;
250310;0200;2,10724;
250310;0300;1,96376;
250310;0400;1,13718;
250310;0500;1,15905;
250310;0600;0,460341;
250310;0700;0,338778;
250310;0800;2,45685;
250310;0900;1,87169;
250310;1000;1,86744;
250310;1100;2,51206;
250310;1200;2,97855;
250310;1300;3,7355;
250310;1400;3,63261;
250310;1500;3,73099;
250310;1600;3,78719;
250310;1700;4,07766;
250310;1800;3,4382;
250310;1900;3,23585;
250310;2000;3,45877;
250310;2100;2,30506;
250310;2200;2,85187;
250310;2300;2,40312;
250311;0000;2,39353;
250311;0100;1,94085;
250311;0200;1,73331;
250311;0300;2,25485;
250311;0400;2,51197;
250311;0500;2,50156;
250311;0600;1,55903;
250311;0700;2,03434;
250311;0800;2,96346;
250311;0900;2,68034;
250311;1000;2,29092;
250311;1100;2,40568;
250311;1200;1,82956;
250311;1300;1,16853;
250311;1400;0,912005;
250311;1500;1,69727;
250311;1600;2,02321;
250311;1700;2,22238;
250311;1800;1,88605;
250311;1900;0,124063;
250311;2000;0,183292;
250311;2100;0,15886;
250311;2200;0,458747;
250311;2300;0,679139;
250312;0000;0,597984;
250312;0100;0,668908;
250312;0200;0,660766;
250312;0300;0,860563;
250312;0400;0,703045;
250312;0500;0,758188;
250312;0600;0,660542;
250312;0700;0,423299;
250312;0800;1,94955;
250312;0900;1,95642;
250312;1000;0,837698;
250312;1100;0,918384;
250312;1200;0,909639;
250312;1300;1,02518;
250312;1400;1,22331;
250312;1500;0,637329;
250312;1600;1,567;
250312;1700;1,75166;
250312;1800;1,25311;
250312;1900;0,525436;
250312;2000;1,47994;
250312;2100;1,37285;
250312;2200;0,761926;
250312;2300;0,858596;
250313;0000;0,59397;
250313;0100;0,819459;
250313;0200;1,01826;
250313;0300;0,640479;
250313;0400;0,81384;
250313;0500;1,01166;
250313;0600;0,571051;
250313;0700;0,798335;
250313;0800;1,17877;
250313;0900;0,671588;
250313;1000;0,252203;
250313;1100;0,298199;
250313;1200;0,801273;
250313;1300;1,32442;
250313;1400;1,40383;
250313;1500;2,04485;
250313;1600;2,23919;
250313;1700;1,85046;
250313;1800;2,1402;
250313;1900;1,89162;
250313;2000;1,85337;
250313;2100;0,761359;
250313;2200;0,643249;
250313;2300;1,07583;
250314;0000;0,721085;
250314;0100;0,50434;
250314;0200;0,27565;
250314;0300;0,746389;
250314;0400;0,65134;
250314;0500;0,636303;
250314;0600;0,268868;
250314;0700;0,206304;
250314;0800;0,488671;
250314;0900;0,623405;
250314;1000;0,879679;
250314;1100;0,357389;
250314;1200;2,12187;
250314;1300;3,03879;
250314;1400;2,74594;
250314;1500;2,63695;
250314;1600;2,51269;
250314;1700;2,57767;
250314;1800;2,3801;
250314;1900;1,7349;
250314;2000;1,46321;
250314;2100;1,14932;
250314;2200;1,11427;
250314;2300;0,479857;
250315;0000;0,829917;
250315;0100;0,580345;
250315;0200;0,28564;
250315;0300;0,582119;
250315;0400;0,315344;
250315;0500;1,13659;
250315;0600;0,228613;
250315;0700;1,02177;
250315;0800;1,20119;
250315;0900;0,459373;
250315;1000;0,490207;
250315;1100;0,323604;
250315;1200;0,708504;
250315;1300;0,206996;
250315;1400;0,499807;
250315;1500;1,58914;
250315;1600;1,67209;
250315;1700;1,72224;
250315;1800;2,00267;
250315;1900;1,10364;
250315;2000;1,60446;
250315;2100;1,89754;
250315;2200;1,78633;
250315;2300;1,45127;
250316;0000;1,051;
250316;0100;1,04395;
250316;0200;0,960944;
250316;0300;0,49533;
250316;0400;0,319566;
250316;0500;0,669224;
250316;0600;0,282756;
250316;0700;0,755276;
250316;0800;0,594374;
250316;0900;1,18347;
250316;1000;1,83641;
250316;1100;2,24713;
250316;1200;1,70717;
250316;1300;2,02071;
250316;1400;1,94568;
250316;1500;2,11069;
250316;1600;2,59861;
250316;1700;2,65439;
250316;1800;1,9068;
250316;1900;0,572332;
250316;2000;0,643095;
250316;2100;0,581431;
250316;2200;0,705202;
250316;2300;1,00584;
250317;0000;1,01875;
250317;0100;0,673878;
250317;0200;0,466112;
250317;0300;0,976148;
250317;0400;0,817569;
250317;0500;1,12733;
250317;0600;1,30331;
250317;0700;1,88789;
250317;0800;2,26212;
250317;0900;2,14619;
250317;1000;2,50815;
250317;1100;1,81422;
250317;1200;2,40222;
250317;1300;2,68302;
250317;1400;3,21276;
250317;1500;3,32635;
250317;1600;3,53568;
250317;1700;3,51145;
250317;1800;2,33621;
250317;1900;1,52687;
250317;2000;1,12393;
250317;2100;1,50659;
250317;2200;2,20075;
250317;2300;2,50556;
250318;0000;2,66182;
250318;0100;2,1212;
250318;0200;0,966735;
250318;0300;1,23964;
250318;0400;1,19388;
250318;0500;0,924735;
250318;0600;0,884523;
250318;0700;1,30401;
250318;0800;2,34641;
250318;0900;2,72658;
250318;1000;2,24444;
250318;1100;2,20657;
250318;1200;2,07335;
250318;1300;2,23487;
250318;1400;2,77993;
250318;1500;2,61932;
250318;1600;2,44277;
250318;1700;2,26738;
250318;1800;1,35678;
250318;1900;0,232913;
250318;2000;0,167633;
250318;2100;0,0667018;
250318;2200;0,299434;
250318;2300;0,511614;
250319;0000;0,570112;
250319;0100;0,75713;
250319;0200;0,681486;
250319;0300;0,626681;
250319;0400;0,367623;
250319;0500;0,206143;
250319;0600;0,483161;
250319;0700;0,80081;
250319;0800;0,764322;
250319;0900;0,911223;
250319;1000;0,710693;
250319;1100;1,4836;
250319;1200;1,48629;
250319;1300;1,9469;
250319;1400;1,28411;
250319;1500;1,71637;
250319;1600;1,30093;
250319;1700;1,08082;
250319;1800;1,94582;
250319;1900;1,9695;
250319;2000;1,69007;
250319;2100;1,13142;
250319;2200;1,24706;
250319;2300;1,08881;
250320;0000;0,440095;
250320;0100;0,523784;
250320;0200;0,269184;
250320;0300;0,382095;
250320;0400;0,660738;
250320;0500;0,606626;
250320;0600;0,50817;
250320;0700;0,603212;
250320;0800;1,01608;
250320;0900;0,669522;
250320;1000;0,201997;
250320;1100;0,700867;
250320;1200;0,735542;
250320;1300;0,0363311;
250320;1400;0,871098;
250320;1500;2,09679;
250320;1600;2,63889;
250320;1700;2,79233;
250320;1800;1,53859;
250320;1900;0,198985;
250320;2000;0,875453;
250320;2100;1,37032;
250320;2200;1,10689;
250320;2300;0,665349;
250321;0000;0,343271;
250321;0100;0,566019;
250321;0200;0,844519;
250321;0300;0,967151;
250321;0400;0,951408;
250321;0500;1,6906;
250321;0600;1,32225;
250321;0700;1,06355;
250321;0800;;
250321;0900;;
250321;1000;;
250321;1100;;
250321;1200;;
250321;1300;;
250321;1400;;
250321;1500;;
250321;1600;;
250321;1700;;
250321;1800;;
250321;1900;;
250321;2000;;
250321;2100;;
250321;2200;;
250321;2300;;
250322;0000;;
250322;0100;;
250322;0200;;
250322;0300;;
250322;0400;;
250322;0500;;
250322;0600;;
250322;0700;;
250322;0800;;
250322;0900;;
250322;1000;;
250322;1100;;
250322;1200;;
250322;1300;;
250322;1400;;
250322;1500;;
250322;1600;;
250322;1700;;
250322;1800;;
250322;1900;;
250322;2000;;
250322;2100;;
250322;2200;;
250322;2300;;
250323;0000;;
250323;0100;;
250323;0200;;
250323;0300;;
250323;0400;;
250323;0500;;
250323;0600;;
250323;0700;;
250323;0800;;
250323;0900;;
250323;1000;;
250323;1100;;
250323;1200;;
250323;1300;;
250323;1400;;
250323;1500;;
250323;1600;;
250323;1700;;
250323;1800;;
250323;1900;;
250323;2000;;
250323;2100;;
250323;2200;;
250323;2300;;
250324;0000;;
250324;0100;;
250324;0200;;
250324;0300;;
250324;0400;;
250324;0500;;
250324;0600;;
250324;0700;;
250324;0800;;
250324;0900;;
250324;1000;;
250324;1100;;
250324;1200;;
250324;1300;;
250324;1400;;
250324;1500;;
250324;1600;;
250324;1700;;
250324;1800;;
250324;1900;;
250324;2000;;
250324;2100;;
250324;2200;;
250324;2300;;
250325;0000;;
250325;0100;;
250325;0200;;
250325;0300;;
250325;0400;;
250325;0500;;
250325;0600;;
250325;0700;;
250325;0800;;
250325;0900;;
250325;1000;;
250325;1100;;
250325;1200;;
250325;1300;;
250325;1400;;
250325;1500;;
250325;1600;;
250325;1700;;
250325;1800;;
250325;1900;;
250325;2000;;
250325;2100;;
250325;2200;;
250325;2300;;
250326;0000;;
250326;0100;;
250326;0200;;
250326;0300;;
250326;0400;;
250326;0500;;
250326;0600;;
250326;0700;;
250326;0800;;
250326;0900;;
250326;1000;;
250326;1100;;
250326;1200;;
250326;1300;;
250326;1400;;
250326;1500;;
250326;1600;;
250326;1700;;
250326;1800;;
250326;1900;;
250326;2000;;
250326;2100;;
250326;2200;;
250326;2300;;
250327;0000;;
250327;0100;;
250327;0200;;
250327;0300;;
250327;0400;;
250327;0500;;
250327;0600;;
250327;0700;;
250327;0800;;
250327;0900;;
250327;1000;;
250327;1100;;
250327;1200;;
250327;1300;;
250327;1400;;
250327;1500;;
250327;1600;;
250327;1700;;
250327;1800;;
250327;1900;;
250327;2000;;
250327;2100;;
250327;2200;;
250327;2300;;
250328;0000;;
250328;0100;;
250328;0200;;
250328;0300;;
250328;0400;;
250328;0500;;
250328;0600;;
250328;0700;;
250328;0800;;
250328;0900;;
250328;1000;;
250328;1100;;
250328;1200;;
250328;1300;;
250328;1400;;
250328;1500;;
250328;1600;;
250328;1700;;
250328;1800;;
250328;1900;;
250328;2000;;
250328;2100;;
250328;2200;;
250328;2300;;
250329;0000;;
250329;0100;;
250329;0200;;
250329;0300;;
250329;0400;;
250329;0500;;
250329;0600;;
250329;0700;;
250329;0800;;
250329;0900;;
250329;1000;;
250329;1100;;
250329;1200;;
250329;1300;;
250329;1400;;
250329;1500;;
250329;1600;;
250329;1700;;
250329;1800;;
250329;1900;;
250329;2000;;
250329;2100;;
250329;2200;;
250329;2300;;
250330;0000;;
250330;0100;;
250330;0200;;
250330;0300;;
250330;0400;;
250330;0500;;
250330;0600;;
250330;0700;;
250330;0800;;
250330;0900;;
250330;1000;;
250330;1100;;
250330;1200;;
250330;1300;;
250330;1400;;
250330;1500;;
250330;1600;;
250330;1700;;
250330;1800;;
250330;1900;;
250330;2000;;
250330;2100;;
250330;2200;;
250330;2300;;
250331;0000;;
250331;0100;;
250331;0200;;
250331;0300;;
250331;0400;;
250331;0500;;
250331;0600;;
250331;0700;;
250331;0800;;
250331;0900;;
250331;1000;;
250331;1100;;
250331;1200;;
250331;1300;;
250331;1400;;
250331;1500;;
250331;1600;;
250331;1700;;
250331;1800;;
250331;1900;;
250331;2000;;
250331;2100;;
250331;2200;;
250331;2300;;
250401;0000;1,41881;
250401;0100;1,45787;
250401;0200;0,694069;
250401;0300;0,624957;
250401;0400;0,71487;
250401;0500;0,0657892;
250401;0600;0,0702811;
250401;0700;0,0230703;
250401;0800;0,687697;
250401;0900;1,95179;
250401;1000;1,56273;
250401;1100;1,41584;
250401;1200;1,08722;
250401;1300;0,97928;
250401;1400;1,07724;
250401;1500;0,823635;
250401;1600;1,25183;
250401;1700;1,8935;
250401;1800;1,44346;
250401;1900;0,136762;
250401;2000;0,0807225;
250401;2100;0,219871;
250401;2200;0,099178;
250401;2300;0,134915;
250402;0000;0,159007;
250402;0100;0,0857338;
250402;0200;0,282571;
250402;0300;0,4525;
250402;0400;0,105241;
250402;0500;0,14689;
250402;0600;0,133875;
250402;0700;0,0731461;
250402;0800;0,899429;
250402;0900;0,995263;
250402;1000;1,086;
250402;1100;1,4825;
250402;1200;1,75685;
250402;1300;1,44653;
250402;1400;1,16708;
250402;1500;0,956208;
250402;1600;1,45076;
250402;1700;1,92604;
250402;1800;0,983331;
250402;1900;0,0846739;
250402;2000;0,71492;
250402;2100;0,231853;
250402;2200;0,27893;
250402;2300;0,456932;
250403;0000;0,256187;
250403;0100;0,0410681;
250403;0200;0,513236;
250403;0300;0,21985;
250403;0400;0,0815392;
250403;0500;0,189359;
250403;0600;0,264414;
250403;0700;0,459304;
250403;0800;0,654833;
250403;0900;0,792743;
250403;1000;1,93664;
250403;1100;1,97913;
250403;1200;2,13316;
250403;1300;2,44779;
250403;1400;2,44396;
250403;1500;2,49521;
250403;1600;2,64082;
250403;1700;2,25134;
250403;1800;1,19688;
250403;1900;0,410246;
250403;2000;0,0916675;
250403;2100;0,0439556;
250403;2200;0,108514;
250403;2300;0,784841;
250404;0000;0,398722;
250404;0100;0,267547;
250404;0200;0,456133;
250404;0300;0,218324;
250404;0400;0,62183;
250404;0500;0,408104;
250404;0600;0,132583;
250404;0700;0,275375;
250404;0800;0,0700618;
250404;0900;0,466471;
250404;1000;0,455512;
250404;1100;0,164375;
250404;1200;0,405321;
250404;1300;0,179225;
250404;1400;0,622472;
250404;1500;0,773943;
250404;1600;0,899222;
250404;1700;0,499197;
250404;1800;1,67014;
250404;1900;1,58418;
250404;2000;1,2774;
250404;2100;0,303088;
250404;2200;0,717421;
250404;2300;0,665263;
250405;0000;0,341392;
250405;0100;0,272025;
250405;0200;0,145855;
250405;0300;0,0802906;
