FECHA (YYMMDD);HORA (HHMM);;
250418;2000;11,7142;
250418;2100;10,52;
250418;2200;9,57333;
250418;2300;9,20168;
250419;0000;8,54083;
250419;0100;7,74208;
250419;0200;7,40283;
250419;0300;6,55983;
250419;0400;5,92083;
250419;0500;5,45342;
250419;0600;5,0145;
250419;0700;5,11008;
250419;0800;8,36301;
250419;0900;12,3717;
250419;1000;15,3933;
250419;1100;16,9267;
250419;1200;18,675;
250419;1300;20,9742;
250419;1400;22,7767;
250419;1500;23,9133;
250419;1600;24,695;
250419;1700;23,375;
250419;1800;19,2608;
250419;1900;15,7942;
250419;2000;14,1692;
250419;2100;12,9517;
250419;2200;11,7617;
250419;2300;10,7308;
250420;0000;10,1292;
250420;0100;9,72749;
250420;0200;9,40916;
250420;0300;8,21358;
250420;0400;7,3255;
250420;0500;6,61525;
250420;0600;6,04625;
250420;0700;6,56425;
250420;0800;10,5533;
250420;0900;14,2117;
250420;1000;16,86;
250420;1100;19,415;
250420;1200;21,4067;
250420;1300;23,5342;
250420;1400;24,82;
250420;1500;25,285;
250420;1600;24,835;
250420;1700;23,4325;
250420;1800;20,365;
250420;1900;18,37;
250420;2000;17,0583;
250420;2100;16,2258;
250420;2200;14,8675;
250420;2300;12,8425;
250421;0000;11,3642;
250421;0100;10,5083;
250421;0200;10,5917;
250421;0300;10,36;
250421;0400;10,3608;
250421;0500;9,84834;
250421;0600;9,89919;
250421;0700;10,0092;
250421;0800;11,0475;
250421;0900;12,6142;
250421;1000;14,9933;
250421;1100;16,5483;
250421;1200;17,5692;
250421;1300;18,9758;
250421;1400;19,7983;
250421;1500;19,9042;
250421;1600;19,9625;
250421;1700;19,2325;
250421;1800;17,8008;
250421;1900;16,4958;
250421;2000;16,0283;
250421;2100;15,4867;
250421;2200;14,9592;
250421;2300;13,9233;
250422;0000;12,5608;
250422;0100;11,8825;
250422;0200;12,6217;
250422;0300;12,2333;
250422;0400;11,8717;
250422;0500;11,6583;
250422;0600;11,5558;
250422;0700;11,7458;
250422;0800;13,19;
250422;0900;14,9892;
250422;1000;17,5;
250422;1100;19,9817;
250422;1200;22,6092;
250422;1300;22,9758;
250422;1400;21,8425;
250422;1500;20,7808;
250422;1600;20,4408;
250422;1700;19,52;
250422;1800;18,435;
250422;1900;17,9158;
250422;2000;17,4675;
250422;2100;17,3017;
250422;2200;16,8867;
250422;2300;16,3992;
250423;0000;15,78;
250423;0100;15,0642;
250423;0200;14,5575;
250423;0300;13,5292;
250423;0400;12,94;
250423;0500;13,65;
250423;0600;14,0958;
250423;0700;14,0833;
250423;0800;14,2533;
250423;0900;15,3058;
250423;1000;16,9642;
250423;1100;18,3575;
250423;1200;19,5925;
250423;1300;19,9942;
250423;1400;19,5775;
250423;1500;19,5925;
250423;1600;20,8675;
250423;1700;20,395;
250423;1800;18,9492;
250423;1900;18,3942;
250423;2000;18,5;
250423;2100;17,3283;
250423;2200;16,8483;
250423;2300;17,3125;
250424;0000;16,7508;
250424;0100;16,6;
250424;0200;16,2242;
250424;0300;15,9264;
250424;0400;16,0075;
250424;0500;15,7833;
250424;0600;14,8533;
250424;0700;14,9558;
250424;0800;16,8183;
250424;0900;17,6733;
250424;1000;19,0558;
250424;1100;19,8708;
250424;1200;20,3;
250424;1300;20,5508;
250424;1400;21,4525;
250424;1500;22,0658;
250424;1600;21,2842;
250424;1700;19,0267;
250424;1800;17,1883;
250424;1900;16,525;
250424;2000;16,0583;
250424;2100;15,8683;
250424;2200;15,8842;
250424;2300;16,3042;
250425;0000;16,3617;
250425;0100;12,76;
250425;0200;12,8258;
250425;0300;12,9575;
250425;0400;12,7667;
250425;0500;12,7092;
250425;0600;12,8483;
250425;0700;12,5258;
250425;0800;13,6992;
250425;0900;16,0775;
250425;1000;17,595;
250425;1100;18,7308;
250425;1200;18,785;
250425;1300;18,9867;
250425;1400;20,1025;
250425;1500;20,1292;
250425;1600;18,9375;
250425;1700;18,7892;
250425;1800;16,2217;
250425;1900;14,245;
250425;2000;13,0342;
250425;2100;12,2383;
250425;2200;11,3058;
250425;2300;10,9025;
250426;0000;10,3083;
250426;0100;9,38083;
250426;0200;8,93832;
250426;0300;8,13393;
250426;0400;7,57858;
250426;0500;7,23425;
250426;0600;6,55175;
250426;0700;6,42192;
250426;0800;9,42392;
250426;0900;10,385;
250426;1000;11,1167;
250426;1100;12,5317;
250426;1200;15,8017;
250426;1300;17,6617;
250426;1400;17,8708;
250426;1500;18,1842;
250426;1600;18,1625;
250426;1700;16,9942;
250426;1800;15,0383;
250426;1900;13,2758;
250426;2000;12,32;
250426;2100;11,79;
250426;2200;10,3942;
250426;2300;9,60583;
250427;0000;10,2875;
250427;0100;9,26384;
250427;0200;7,34342;
250427;0300;6,63243;
250427;0400;6,32568;
250427;0500;6,31193;
250427;0600;5,61008;
250427;0700;5,59117;
250427;0800;8,91075;
250427;0900;11,0508;
250427;1000;13,2242;
250427;1100;15,6117;
250427;1200;18,1183;
250427;1300;20,26;
250427;1400;21,1058;
250427;1500;21,75;
250427;1600;21,3692;
250427;1700;19,7575;
250427;1800;17,5983;
250427;1900;16,27;
250427;2000;15,2667;
250427;2100;12,815;
250427;2200;12,1117;
250427;2300;10,7675;
250428;0000;10,8492;
250428;0100;9,92751;
250428;0200;8,26425;
250428;0300;7,57442;
250428;0400;6,94142;
250428;0500;6,97342;
250428;0600;8,80417;
250428;0700;9,56833;
250428;0800;9,6075;
250428;0900;9,22917;
250428;1000;9,50583;
250428;1100;9,85249;
250428;1200;10,3283;
250428;1300;11,1108;
250428;1400;12,83;
250428;1500;14,1367;
250428;1600;14,6183;
250428;1700;13,9;
250428;1800;12,1925;
250428;1900;10,8575;
250428;2000;10,0275;
250428;2100;8,71169;
250428;2200;8,07568;
250428;2300;7,31168;
250429;0000;6,64901;
250429;0100;6,08759;
250429;0200;5,49534;
250429;0300;4,83942;
250429;0400;4,33334;
250429;0500;3,53592;
250429;0600;3,51633;
250429;0700;4,59201;
250429;0800;5,75117;
250429;0900;7,112;
250429;1000;8,6725;
250429;1100;8,95583;
250429;1200;9,31917;
250429;1300;10,1525;
250429;1400;10,6825;
250429;1500;10,8967;
250429;1600;10,6683;
250429;1700;10,5208;
250429;1800;10,1692;
250429;1900;10,2233;
250429;2000;10,145;
250429;2100;9,96083;
250429;2200;9,58417;
250429;2300;9,28416;
250430;0000;9,0575;
250430;0100;8,99251;
250430;0200;8,9025;
250430;0300;8,83583;
250430;0400;8,82584;
250430;0500;8,7791;
250430;0600;9,03999;
250430;0700;9,15167;
250430;0800;9,35249;
250430;0900;9,63251;
250430;1000;9,96333;
250430;1100;10,665;
250430;1200;11,3017;
250430;1300;11,9042;
250430;1400;12,4175;
250430;1500;12,6611;
250430;1600;12,6708;
250430;1700;12,6525;
250430;1800;12,3242;
250430;1900;12,1283;
250430;2000;11,9908;
250430;2100;11,8175;
250430;2200;11,71;
250430;2300;11,4408;
250501;0000;10,3825;
250501;0100;9,52333;
250501;0200;9,34834;
250501;0300;8,79916;
250501;0400;8,77417;
250501;0500;9,145;
250501;0600;8,9875;
250501;0700;8,37418;
250501;0800;9,45418;
250501;0900;12,5367;
250501;1000;15,505;
250501;1100;17,6583;
250501;1200;18,8342;
250501;1300;19,4767;
250501;1400;19,4375;
250501;1500;19,8108;
250501;1600;18,7242;
250501;1700;17,7583;
250501;1800;16,3158;
250501;1900;14,9842;
250501;2000;13,1808;
250501;2100;12,6658;
250501;2200;11,2983;
250501;2300;10,6833;
250502;0000;10,2217;
250502;0100;8,83919;
250502;0200;7,73676;
250502;0300;6,97351;
250502;0400;6,82801;
250502;0500;7,11518;
250502;0600;6,50876;
250502;0700;7,18034;
250502;0800;8,20352;
250502;0900;9,17416;
250502;1000;11,8142;
250502;1100;13,8117;
250502;1200;15,4083;
250502;1300;16,8317;
250502;1400;17,295;
250502;1500;17,4358;
250502;1600;17,6667;
250502;1700;16,8167;
250502;1800;13,915;
250502;1900;11,1617;
250502;2000;9,92416;
250502;2100;8,85167;
250502;2200;8,17226;
250502;2300;7,84792;
250503;0000;7,24017;
250503;0100;6,4995;
250503;0200;5,79042;
250503;0300;5,082;
250503;0400;4,43125;
250503;0500;3,93517;
250503;0600;3,59175;
250503;0700;2,87983;
250503;0800;3,82267;
250503;0900;7,38225;
250503;1000;10,495;
250503;1100;13,2633;
250503;1200;16,2617;
250503;1300;18,1142;
250503;1400;19,5517;
250503;1500;20,4267;
250503;1600;20,2458;
250503;1700;19,3033;
250503;1800;16,0642;
250503;1900;14,1908;
250503;2000;13,4133;
250503;2100;12,5658;
250503;2200;11,6583;
250503;2300;11,0325;
250504;0000;10,5808;
250504;0100;10,335;
250504;0200;10,065;
250504;0300;10,11;
250504;0400;10,2925;
250504;0500;10,5008;
250504;0600;10,8;
250504;0700;11,2933;
250504;0800;12,8775;
250504;0900;13,8517;
250504;1000;14,8767;
250504;1100;15,9567;
250504;1200;17,4142;
250504;1300;17,8408;
250504;1400;18,2992;
250504;1500;18,3733;
250504;1600;17,9333;
250504;1700;16,9308;
250504;1800;14,6375;
250504;1900;13,7917;
250504;2000;13,1425;
250504;2100;12,3417;
250504;2200;11,4625;
250504;2300;10,4492;
250505;0000;8,875;
250505;0100;7,81725;
250505;0200;7,32583;
250505;0300;6,49642;
250505;0400;6,89525;
250505;0500;8,24667;
250505;0600;8,3275;
250505;0700;8,54417;
250505;0800;8,55334;
250505;0900;9,19417;
250505;1000;9,54333;
250505;1100;10,1892;
250505;1200;11,7858;
250505;1300;13,8583;
250505;1400;15,0058;
250505;1500;15,2733;
250505;1600;15,2608;
250505;1700;14,12;
250505;1800;12,5908;
250505;1900;11,2608;
250505;2000;10,6125;
250505;2100;10,0942;
250505;2200;9,345;
250505;2300;8,47917;
250506;0000;8,05518;
250506;0100;7,69267;
250506;0200;7,31533;
250506;0300;7,18383;
250506;0400;7,15508;
250506;0500;7,39517;
250506;0600;7,41033;
250506;0700;7,22275;
250506;0800;7,492;
250506;0900;9,10834;
250506;1000;12,21;
250506;1100;15,42;
250506;1200;18,5192;
250506;1300;18,9225;
250506;1400;20,1783;
250506;1500;20,1908;
250506;1600;19,3775;
250506;1700;17,5175;
250506;1800;15,3592;
250506;1900;13,6242;
250506;2000;12,2583;
250506;2100;11,6683;
250506;2200;11,0475;
250506;2300;10,6217;
250507;0000;10,6892;
250507;0100;10,5517;
250507;0200;10,35;
250507;0300;10,073;
250507;0400;10,1675;
250507;0500;9,78999;
250507;0600;9,77917;
250507;0700;9,815;
250507;0800;10,2867;
250507;0900;11,3233;
250507;1000;12,9008;
250507;1100;14,06;
250507;1200;15,2292;
250507;1300;16,2008;
250507;1400;16,2283;
250507;1500;14,4767;
250507;1600;14,0792;
250507;1700;13,6908;
250507;1800;13,6533;
250507;1900;13,22;
250507;2000;12,4275;
250507;2100;11,4083;
250507;2200;10,32;
250507;2300;9,35835;
250508;0000;8,41418;
250508;0100;7,95676;
250508;0200;8,31085;
250508;0300;8,34335;
250508;0400;8,40752;
250508;0500;8,40501;
250508;0600;8,82669;
250508;0700;9,35585;
250508;0800;9,89752;
250508;0900;10,1758;
250508;1000;11,4792;
250508;1100;13,3892;
250508;1200;14,5242;
250508;1300;15,135;
250508;1400;15,8758;
250508;1500;15,7992;
250508;1600;15,6067;
250508;1700;14,7175;
250508;1800;12,9142;
250508;1900;12,75;
250508;2000;12,6258;
250508;2100;12,165;
250508;2200;11,8725;
250508;2300;11,6583;
250509;0000;11,7433;
250509;0100;11,665;
250509;0200;11,3233;
250509;0300;11,1833;
250509;0400;11,0192;
250509;0500;11,0458;
250509;0600;11,0925;
250509;0700;10,9567;
250509;0800;11,2367;
250509;0900;12,0292;
250509;1000;13,7458;
250509;1100;16,7625;
250509;1200;18,6133;
250509;1300;19,86;
250509;1400;20,9992;
250509;1500;21,0225;
250509;1600;20,6458;
250509;1700;18,8592;
250509;1800;16,4033;
250509;1900;14,4917;
250509;2000;13,9342;
250509;2100;12,3058;
250509;2200;10,8542;
250509;2300;10,2433;
250510;0000;9,46667;
250510;0100;8,76418;
250510;0200;8,375;
250510;0300;7,62625;
250510;0400;7,09708;
250510;0500;7,46183;
250510;0600;6,76142;
250510;0700;6,11717;
250510;0800;9,38008;
250510;0900;12,0833;
250510;1000;13,7692;
250510;1100;16,6817;
250510;1200;19,8808;
250510;1300;21,9617;
250510;1400;23,2267;
250510;1500;24,2258;
250510;1600;23,8417;
250510;1700;21,83;
250510;1800;17,6267;
250510;1900;15,5333;
250510;2000;13,6392;
250510;2100;12,5542;
250510;2200;11,6183;
250510;2300;10,795;
250511;0000;10,1192;
250511;0100;9,63251;
250511;0200;9,065;
250511;0300;8,325;
250511;0400;7,95277;
250511;0500;9,42838;
250511;0600;10,2583;
250511;0700;10,6883;
250511;0800;11,075;
250511;0900;11,5675;
250511;1000;11,9125;
250511;1100;12,1042;
250511;1200;12,5642;
250511;1300;14,7325;
250511;1400;16,8617;
250511;1500;17,3308;
250511;1600;17,1092;
250511;1700;16,2842;
250511;1800;13,9408;
250511;1900;12,54;
250511;2000;12,2083;
250511;2100;11,6;
250511;2200;12,1375;
250511;2300;12,8242;
250512;0000;12,695;
250512;0100;12,35;
250512;0200;12,1625;
250512;0300;12,17;
250512;0400;12,1517;
250512;0500;12,176;
250512;0600;12,155;
250512;0700;12,2867;
250512;0800;12,6542;
250512;0900;13,0717;
250512;1000;13,3333;
250512;1100;13,7533;
250512;1200;14,4008;
250512;1300;14,3542;
250512;1400;15,1117;
250512;1500;15,89;
250512;1600;15,7667;
250512;1700;14,4808;
250512;1800;12,5208;
250512;1900;11,7075;
250512;2000;10,5042;
250512;2100;9,23418;
250512;2200;8,435;
250512;2300;7,76067;
250513;0000;7,61383;
250513;0100;7,69575;
250513;0200;7,09467;
250513;0300;7,216;
250513;0400;7,21208;
250513;0500;7,304;
250513;0600;7,20625;
250513;0700;7,5885;
250513;0800;8,18167;
250513;0900;8,455;
250513;1000;8,92084;
250513;1100;9,86917;
250513;1200;10,6975;
250513;1300;12,1483;
250513;1400;13,8008;
250513;1500;14,4683;
250513;1600;14,4408;
250513;1700;13,2992;
250513;1800;11,6575;
250513;1900;10,65;
250513;2000;9,92586;
250513;2100;8,96919;
250513;2200;8,77585;
250513;2300;8,81085;
250514;0000;8,69084;
250514;0100;8,57834;
250514;0200;8,60002;
250514;0300;8,65001;
250514;0400;8,74585;
250514;0500;8,88919;
250514;0600;8,90001;
250514;0700;8,85419;
250514;0800;9,03336;
250514;0900;9,40085;
250514;1000;9,9975;
250514;1100;10,8767;
250514;1200;11,7133;
250514;1300;12,8125;
250514;1400;13,7275;
250514;1500;14,0617;
250514;1600;14,2642;
250514;1700;14,3075;
250514;1800;13,8708;
250514;1900;13,8267;
250514;2000;13,78;
250514;2100;13,6142;
250514;2200;12,7758;
250514;2300;11,7308;
250515;0000;10,9975;
250515;0100;10,5242;
250515;0200;10,28;
250515;0300;10,5867;
250515;0400;10,0675;
250515;0500;8,49841;
250515;0600;7,22975;
250515;0700;7,71942;
250515;0800;9,09253;
250515;0900;10,295;
250515;1000;12,8133;
250515;1100;14,2408;
250515;1200;15,3942;
250515;1300;16,7525;
250515;1400;17,8708;
250515;1500;18,1133;
250515;1600;17,895;
250515;1700;16,4867;
250515;1800;13,185;
250515;1900;11,3717;
250515;2000;10,2808;
250515;2100;9,17084;
250515;2200;8,17416;
250515;2300;7,82258;
250516;0000;7,03342;
250516;0100;6,22717;
250516;0200;5,73208;
250516;0300;5,05708;
250516;0400;4,07317;
250516;0500;3,90883;
250516;0600;4,40075;
250516;0700;4,77133;
250516;0800;5,06267;
250516;0900;5,93567;
250516;1000;7,19275;
250516;1100;9,50925;
250516;1200;14,5592;
250516;1300;17,465;
250516;1400;18,4858;
250516;1500;18,2176;
250516;1600;16,7608;
250516;1700;15,4083;
250516;1800;14,4375;
250516;1900;13,8375;
250516;2000;14,035;
250516;2100;13,4025;
250516;2200;13,0083;
250516;2300;12,5317;
250517;0000;11,7467;
250517;0100;11,1808;
250517;0200;12,0017;
250517;0300;13,1442;
250517;0400;13,3458;
250517;0500;13,475;
250517;0600;13,48;
250517;0700;13,9558;
250517;0800;13,5333;
250517;0900;12,4075;
250517;1000;11,6533;
250517;1100;10,8608;
250517;1200;10,8375;
250517;1300;10,7875;
250517;1400;10,5483;
250517;1500;10,9417;
250517;1600;11,15;
250517;1700;10,4383;
250517;1800;9,43001;
250517;1900;9,315;
250517;2000;9,62752;
250517;2100;8,94669;
250517;2200;8,68585;
250517;2300;8,63084;
250518;0000;8,45584;
250518;0100;8,26001;
250518;0200;8,16751;
250518;0300;7,86275;
250518;0400;7,37793;
250518;0500;6,63834;
250518;0600;6,17251;
250518;0700;6,23508;
250518;0800;6,66059;
250518;0900;7,58025;
250518;1000;8,01476;
250518;1100;9,15492;
250518;1200;11,56;
250518;1300;12,4358;
250518;1400;13,3033;
250518;1500;13,6667;
250518;1600;13,3267;
250518;1700;12,3817;
250518;1800;11,835;
250518;1900;11,6967;
250518;2000;11,2475;
250518;2100;10,97;
250518;2200;10,7067;
250518;2300;10,4417;
250519;0000;10,0975;
250519;0100;9,94753;
250519;0200;9,71587;
250519;0300;9,53169;
250519;0400;9,45502;
250519;0500;9,00168;
250519;0600;7,52568;
250519;0700;6,58234;
250519;0800;8,64127;
250519;0900;10,5667;
250519;1000;11,8767;
250519;1100;13,75;
250519;1200;15,1992;
250519;1300;16,3217;
250519;1400;17,0233;
250519;1500;17,2992;
250519;1600;16,4575;
250519;1700;15,045;
250519;1800;13,2442;
250519;1900;12,0908;
250519;2000;11,9742;
250519;2100;11,7442;
250519;2200;11,3292;
250519;2300;10,7725;
250520;0000;10,3875;
250520;0100;10,1117;
250520;0200;9,85583;
250520;0300;9,28084;
250520;0400;9,11667;
250520;0500;8,73833;
250520;0600;8,28334;
250520;0700;8,18018;
250520;0800;8,32292;
250520;0900;10,9192;
250520;1000;13,1175;
250520;1100;14,3783;
250520;1200;15,7558;
250520;1300;17,0042;
250520;1400;17,52;
250520;1500;17,6367;
250520;1600;16,8392;
250520;1700;15,7842;
250520;1800;15,3267;
250520;1900;14,8283;
250520;2000;14,39;
250520;2100;14,3433;
250520;2200;14,2958;
250520;2300;13,9142;
250521;0000;13,3183;
250521;0100;11,8175;
250521;0200;10,3358;
250521;0300;9,4225;
250521;0400;8,71169;
250521;0500;8,23834;
250521;0600;7,78776;
250521;0700;7,11317;
250521;0800;8,50401;
250521;0900;13,1442;
250521;1000;15,0167;
250521;1100;17,2833;
250521;1200;18,2758;
250521;1300;19,545;
250521;1400;20,1017;
250521;1500;20,3792;
250521;1600;20,2008;
250521;1700;18,3225;
250521;1800;16,2475;
250521;1900;14,3967;
250521;2000;12,6633;
250521;2100;11,7042;
250521;2200;11,7025;
250521;2300;9,46249;
250522;0000;8,48341;
250522;0100;7,85217;
250522;0200;7,8135;
250522;0300;7,777;
250522;0400;6,337;
250522;0500;5,58392;
250522;0600;5,01442;
250522;0700;4,60058;
250522;0800;7,71125;
250522;0900;9,64833;
250522;1000;10,4517;
250522;1100;13,0108;
250522;1200;14,3892;
250522;1300;14,9342;
250522;1400;15,2008;
250522;1500;15,195;
250522;1600;15,1492;
250522;1700;13,9383;
250522;1800;12,135;
250522;1900;10,8525;
250522;2000;10,0767;
250522;2100;9,67169;
250522;2200;9,25002;
250522;2300;8,42668;
250523;0000;7,53743;
250523;0100;6,28259;
250523;0200;5,43993;
250523;0300;5,21143;
250523;0400;5,17784;
250523;0500;5,01359;
250523;0600;4,77884;
250523;0700;4,76192;
250523;0800;4,97084;
250523;0900;5,626;
250523;1000;6,29675;
250523;1100;7,25817;
250523;1200;10,5567;
250523;1300;13,6117;
250523;1400;14,805;
250523;1500;15,4058;
250523;1600;15,4592;
250523;1700;14,5492;
250523;1800;13,6008;
250523;1900;13,0175;
250523;2000;12,41;
250523;2100;12,0708;
250523;2200;11,7958;
250523;2300;10,5158;
250524;0000;9,24417;
250524;0100;8,06483;
250524;0200;7,11333;
250524;0300;6,65267;
250524;0400;6,21975;
250524;0500;5,93308;
250524;0600;6,07242;
250524;0700;6,15933;
250524;0800;6,553;
250524;0900;6,87792;
250524;1000;7,35917;
250524;1100;7,81442;
250524;1200;8,50583;
250524;1300;9,7225;
250524;1400;10,9275;
250524;1500;11,3625;
250524;1600;11,6758;
250524;1700;10,655;
250524;1800;8,80251;
250524;1900;7,75617;
250524;2000;7,44925;
250524;2100;7,42392;
250524;2200;7,24633;
250524;2300;6,90042;
250525;0000;6,95875;
250525;0100;6,82567;
250525;0200;6,71892;
250525;0300;6,44025;
250525;0400;6,311;
250525;0500;5,66917;
250525;0600;5,61033;
250525;0700;5,33942;
250525;0800;5,63458;
250525;0900;6,31083;
250525;1000;7,63975;
250525;1100;10,08;
250525;1200;15,3308;
250525;1300;18,6567;
250525;1400;18,2433;
250525;1500;17,9792;
250525;1600;17,6733;
250525;1700;17,0583;
250525;1800;16,6167;
250525;1900;14,3942;
250525;2000;13,5092;
250525;2100;13,4692;
250525;2200;13,63;
250525;2300;13,5858;
250526;0000;13,3958;
250526;0100;13,1175;
250526;0200;13,0217;
250526;0300;12,94;
250526;0400;12,7942;
250526;0500;12,725;
250526;0600;12,53;
250526;0700;12,4567;
250526;0800;12,4783;
250526;0900;12,8267;
250526;1000;12,9692;
250526;1100;12,0383;
250526;1200;13,8492;
250526;1300;13,9742;
250526;1400;14,2608;
250526;1500;14,6767;
250526;1600;14,3225;
250526;1700;13,6875;
250526;1800;13,1075;
250526;1900;12,3008;
250526;2000;11,5833;
250526;2100;10,5675;
250526;2200;9,36833;
250526;2300;8,64583;
250527;0000;8,30908;
250527;0100;7,09625;
250527;0200;5,88925;
250527;0300;5,02325;
250527;0400;4,59083;
250527;0500;3,78758;
250527;0600;3,021;
250527;0700;2,80533;
250527;0800;4,59867;
250527;0900;6,59967;
250527;1000;7,618;
250527;1100;8,42368;
250527;1200;9,92583;
250527;1300;11,3742;
250527;1400;12,7475;
250527;1500;12,8025;
250527;1600;12,4583;
250527;1700;10,9633;
250527;1800;9,40668;
250527;1900;8,59418;
250527;2000;8,23502;
250527;2100;8,11035;
250527;2200;7,33118;
250527;2300;6,5825;
250528;0000;5,83784;
250528;0100;4,89476;
250528;0200;3,8975;
250528;0300;2,84758;
250528;0400;2,09158;
250528;0500;1,58058;
250528;0600;1,83108;
250528;0700;1,88067;
250528;0800;3,36551;
250528;0900;4,32442;
250528;1000;5,46575;
250528;1100;7,51267;
250528;1200;9,26167;
250528;1300;11,4433;
250528;1400;12,6483;
250528;1500;13,095;
250528;1600;13,0733;
250528;1700;12,2167;
250528;1800;8,94;
250528;1900;7,56375;
250528;2000;7,4825;
250528;2100;7,40783;
250528;2200;7,698;
250528;2300;7,49208;
250529;0000;6,843;
250529;0100;5,61;
250529;0200;4,983;
250529;0300;4,14842;
250529;0400;3,553;
250529;0500;2,82242;
250529;0600;2,46975;
250529;0700;1,81883;
250529;0800;3,29467;
250529;0900;7,39167;
250529;1000;10,4508;
250529;1100;12,3933;
250529;1200;14,2017;
250529;1300;15,835;
250529;1400;16,6258;
250529;1500;16,9117;
250529;1600;16,8542;
250529;1700;15,2033;
250529;1800;12,4075;
250529;1900;10,9042;
250529;2000;10,0975;
250529;2100;9,515;
250529;2200;9,2775;
250529;2300;9,065;
250530;0000;8,54584;
250530;0100;7,76292;
250530;0200;7,06833;
250530;0300;6,7805;
250530;0400;5,96675;
250530;0500;5,40633;
250530;0600;5,80292;
250530;0700;6,73275;
250530;0800;6,77525;
250530;0900;10,9375;
250530;1000;13,1158;
250530;1100;13,7475;
250530;1200;15,7025;
250530;1300;16,8783;
250530;1400;17,2958;
250530;1500;16,9692;
250530;1600;16,4067;
250530;1700;14,695;
250530;1800;13,205;
250530;1900;11,8383;
250530;2000;10,8325;
250530;2100;9,94167;
250530;2200;8,71249;
250530;2300;7,84017;
250531;0000;7,35108;
250531;0100;5,22833;
250531;0200;4,96;
250531;0300;4,76508;
250531;0400;3,99867;
250531;0500;2,83208;
250531;0600;2,267;
250531;0700;1,92525;
250531;0800;3,396;
250531;0900;6,08425;
250531;1000;7,78833;
250531;1100;9,34666;
250531;1200;10,9125;
250531;1300;12,8175;
250531;1400;13,7742;
250531;1500;14,285;
250531;1600;14,2142;
250531;1700;12,8567;
250531;1800;11,0175;
250531;1900;9,30833;
250531;2000;9,66167;
250531;2100;9,065;
250531;2200;7,62017;
250531;2300;6,738;
250601;0000;5,56808;
250601;0100;4,615;
250601;0200;4,40425;
250601;0300;3,77292;
250601;0400;3,01417;
250601;0500;2,70292;
250601;0600;2,31633;
250601;0700;2,12292;
250601;0800;3,50317;
250601;0900;8,19093;
250601;1000;8,62335;
250601;1100;10,8075;
250601;1200;12,8658;
250601;1300;14,8433;
250601;1400;15,63;
250601;1500;15,7608;
250601;1600;15,7167;
250601;1700;13,0775;
250601;1800;9,84419;
250601;1900;8,03334;
250601;2000;6,94834;
250601;2100;6,30668;
250601;2200;5,72209;
250601;2300;5,31158;
250602;0000;5,20509;
250602;0100;5,01426;
250602;0200;4,40993;
250602;0300;4,21001;
250602;0400;4,57793;
250602;0500;4,24743;
250602;0600;4,2401;
250602;0700;4,54108;
250602;0800;4,96943;
250602;0900;6,51375;
250602;1000;7,85175;
250602;1100;10,025;
250602;1200;11,7917;
250602;1300;12,7967;
250602;1400;12,6358;
250602;1500;12,9692;
250602;1600;12,7675;
250602;1700;11,7442;
250602;1800;10,7542;
250602;1900;10,5467;
250602;2000;9,86417;
250602;2100;9,48917;
250602;2200;8,705;
250602;2300;8,59167;
250603;0000;8,42751;
250603;0100;8,052;
250603;0200;7,38083;
250603;0300;7,16258;
250603;0400;6,81192;
250603;0500;6,39617;
250603;0600;6,44817;
250603;0700;6,46558;
250603;0800;7,14225;
250603;0900;8,02992;
250603;1000;8,90083;
250603;1100;11,7592;
250603;1200;13,4383;
250603;1300;14,26;
250603;1400;13,6708;
250603;1500;13,9808;
250603;1600;13,8325;
250603;1700;12,8667;
250603;1800;11,7975;
250603;1900;10,8675;
250603;2000;10,5392;
250603;2100;10,1658;
250603;2200;9,8925;
250603;2300;9,39333;
250604;0000;8,81668;
250604;0100;8,5425;
250604;0200;8,22833;
250604;0300;7,691;
250604;0400;7,09908;
250604;0500;6,83658;
250604;0600;6,93;
250604;0700;7,13917;
250604;0800;7,38167;
250604;0900;8,73833;
250604;1000;12,3883;
250604;1100;12,6025;
250604;1200;14,4133;
250604;1300;15,5717;
250604;1400;16,4658;
250604;1500;16,9158;
250604;1600;17,2692;
250604;1700;14,7025;
250604;1800;11,6258;
250604;1900;10,305;
250604;2000;9,0325;
250604;2100;7,81517;
250604;2200;6,84283;
250604;2300;5,91967;
250605;0000;5,15433;
250605;0100;4,62633;
250605;0200;4,1155;
250605;0300;3,70025;
250605;0400;4,16483;
250605;0500;4,88342;
250605;0600;5,96342;
250605;0700;6,46192;
250605;0800;6,96792;
250605;0900;7,31317;
250605;1000;7,27583;
250605;1100;7,62326;
250605;1200;8,20317;
250605;1300;8,79083;
250605;1400;9,21249;
250605;1500;9,50166;
250605;1600;9,42168;
250605;1700;9,07167;
250605;1800;8,63499;
250605;1900;8,11674;
250605;2000;7,71093;
250605;2100;7,62058;
250605;2200;7,52258;
250605;2300;7,28108;
250606;0000;7,18217;
250606;0100;6,983;
250606;0200;6,81883;
250606;0300;6,84442;
250606;0400;6,58067;
250606;0500;6,22917;
250606;0600;5,60258;
250606;0700;5,04717;
250606;0800;4,64417;
250606;0900;4,36825;
250606;1000;4,55967;
250606;1100;5,37317;
250606;1200;6,59575;
250606;1300;8,68875;
250606;1400;10,2833;
250606;1500;11,1317;
250606;1600;11,16;
250606;1700;11,0375;
250606;1800;11,0208;
250606;1900;11,0825;
250606;2000;10,9308;
